aspect,adjective,aspect_adj,restaurant_id,review_id,sentiment_score,sentiment_label
language,coarse,coarse language,8j97C2qR95tvpbGtoFxEAw,ZAatmlK9vtYSvQyBeXHipA,0.9997765421867371,negative
place,several,several place,8j97C2qR95tvpbGtoFxEAw,HTVYaBIXiJtcXXeluBEh6w,0.9955405592918396,positive
spice,delightful,delightful spice,YqzDH4OmV43NeD1h4yu7Tg,_cZ1NxNevPDo2nndI3I3AA,0.999881386756897,positive
portion,generous,generous portion,YqzDH4OmV43NeD1h4yu7Tg,_cZ1NxNevPDo2nndI3I3AA,0.9998574256896973,positive
service,excellent,excellent service,YqzDH4OmV43NeD1h4yu7Tg,_cZ1NxNevPDo2nndI3I3AA,0.9998576641082764,positive
atmosphere,comfortable,comfortable atmosphere,YqzDH4OmV43NeD1h4yu7Tg,_cZ1NxNevPDo2nndI3I3AA,0.9998524188995361,positive
atmosphere,casual,casual atmosphere,YqzDH4OmV43NeD1h4yu7Tg,_cZ1NxNevPDo2nndI3I3AA,0.9978439807891846,positive
beef kabob,delicious,delicious beef kabob,YqzDH4OmV43NeD1h4yu7Tg,dqaApR8oZArQnbthOF_yeg,0.9997308850288391,positive
service,great,great service,YqzDH4OmV43NeD1h4yu7Tg,dqaApR8oZArQnbthOF_yeg,0.9998434782028198,positive
food,best,best food,YqzDH4OmV43NeD1h4yu7Tg,9r3RzezDrjM3lqwNT8cLkQ,0.9998595714569092,positive
food,persian,persian food,YqzDH4OmV43NeD1h4yu7Tg,9r3RzezDrjM3lqwNT8cLkQ,0.9989410042762756,positive
service,great,great service,YqzDH4OmV43NeD1h4yu7Tg,9r3RzezDrjM3lqwNT8cLkQ,0.9998434782028198,positive
ambience,great,great ambience,YqzDH4OmV43NeD1h4yu7Tg,9r3RzezDrjM3lqwNT8cLkQ,0.9998593330383301,positive
environment,cool,cool environment,0ZENqrACvQ4tiMvFEkgVPg,VM_FqKIcaRqA7SY2Jjoc8w,0.9998571872711182,positive
food,great,great food,0ZENqrACvQ4tiMvFEkgVPg,VM_FqKIcaRqA7SY2Jjoc8w,0.9998766183853149,positive
worker,awesome,awesome worker,0ZENqrACvQ4tiMvFEkgVPg,VM_FqKIcaRqA7SY2Jjoc8w,0.9998613595962524,positive
update,quick,quick update,0ZENqrACvQ4tiMvFEkgVPg,KJKO6fp-r9D9mJPWRz0Iog,0.9485765695571899,positive
review,previous,previous review,0ZENqrACvQ4tiMvFEkgVPg,KJKO6fp-r9D9mJPWRz0Iog,0.9923111200332642,positive
mi baguette,great,great mi baguette,kysa2NqoR8iYIjuaWELeZA,8T4asJOW870yqRbfkUvHqA,0.9996881484985352,positive
bread,best,best bread,kysa2NqoR8iYIjuaWELeZA,8T4asJOW870yqRbfkUvHqA,0.9997140765190125,positive
lady,nice,nice lady,kysa2NqoR8iYIjuaWELeZA,8T4asJOW870yqRbfkUvHqA,0.9998032450675964,positive
lunch,late,late lunch,kysa2NqoR8iYIjuaWELeZA,KWnXWDDVEDa5BI57MD-AIQ,0.643568754196167,neutral
counter,not much,not much counter,kysa2NqoR8iYIjuaWELeZA,KWnXWDDVEDa5BI57MD-AIQ,0.9996776580810547,negative
service,friendly,friendly service,kysa2NqoR8iYIjuaWELeZA,Oj967n9lOprF2NBsxfM7nw,0.9998258948326111,positive
service,made,made service,kysa2NqoR8iYIjuaWELeZA,Oj967n9lOprF2NBsxfM7nw,0.9996339082717896,positive
gem,personal,personal gem,EqYsNrxTk6YM-Qk7xWC48g,ZCtm3vbhR5sm3KTjiuPe3w,0.9998780488967896,positive
gem,hidden,hidden gem,EqYsNrxTk6YM-Qk7xWC48g,ZCtm3vbhR5sm3KTjiuPe3w,0.9998465776443481,positive
dining room,bright,bright dining room,EqYsNrxTk6YM-Qk7xWC48g,ZCtm3vbhR5sm3KTjiuPe3w,0.9998242259025574,positive
light,perfect,perfect light,EqYsNrxTk6YM-Qk7xWC48g,ZCtm3vbhR5sm3KTjiuPe3w,0.9998737573623657,positive
gem,hidden,hidden gem,EqYsNrxTk6YM-Qk7xWC48g,TsBRV3eKWB5lXCipYPC1yw,0.9998465776443481,positive
icon,true,true icon,EqYsNrxTk6YM-Qk7xWC48g,TsBRV3eKWB5lXCipYPC1yw,0.9998615980148315,positive
icon,swedish,swedish icon,EqYsNrxTk6YM-Qk7xWC48g,TsBRV3eKWB5lXCipYPC1yw,0.9996670484542847,positive
service,welcoming,welcoming service,EqYsNrxTk6YM-Qk7xWC48g,QAbHA0Em9g3y-_SLCJk_Zw,0.9998165965080261,positive
service,cozy,cozy service,EqYsNrxTk6YM-Qk7xWC48g,QAbHA0Em9g3y-_SLCJk_Zw,0.9996790885925293,positive
service,helpful,helpful service,EqYsNrxTk6YM-Qk7xWC48g,QAbHA0Em9g3y-_SLCJk_Zw,0.9996697902679443,positive
food,great,great food,3HE0HPAOa4kS5y4OhzQfzg,AXottPEzzz1l7PG5kqoNNg,0.9998766183853149,positive
service,great,great service,3HE0HPAOa4kS5y4OhzQfzg,AXottPEzzz1l7PG5kqoNNg,0.9998434782028198,positive
music,great,great music,3HE0HPAOa4kS5y4OhzQfzg,AXottPEzzz1l7PG5kqoNNg,0.9998551607131958,positive
pizza,decent,decent pizza,3HE0HPAOa4kS5y4OhzQfzg,oPLqg8E0j_7VIbem71XEnA,0.999785840511322,positive
pizza,cold,cold pizza,3HE0HPAOa4kS5y4OhzQfzg,oPLqg8E0j_7VIbem71XEnA,0.9944690465927124,negative
experience,lackluster,lackluster experience,3HE0HPAOa4kS5y4OhzQfzg,_0_06KTkwa-mrdZHaJqRgw,0.9996583461761475,negative
side,bland,bland side,4-uKJdGyT0iZmu3rbSDwBw,K8IMw5kkuS-kJagiJosz1Q,0.9997594952583313,negative
sea restaurant,great,great sea restaurant,4-uKJdGyT0iZmu3rbSDwBw,5vPA4694axWyvl6HOYhKSg,0.9986017346382141,positive
sea restaurant,great,great sea restaurant,4-uKJdGyT0iZmu3rbSDwBw,5vPA4694axWyvl6HOYhKSg,0.9986017346382141,positive
place,great,great place,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.9998757839202881,positive
service,good,good service,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.9998499155044556,positive
atmosphere,good,good atmosphere,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.9998666048049927,positive
neighborhood vibe,good,good neighborhood vibe,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.9998723268508911,positive
chicken wings,good,good chicken wings,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.9997866749763489,positive
draw,good,good draw,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.9998642206192017,positive
beef,mongolian,mongolian beef,4-uKJdGyT0iZmu3rbSDwBw,ZWVliNzqvaVgTmg4MDLQDg,0.7462636828422546,neutral
restaurant,favorite,favorite restaurant,IHb-KcVYS_wZBo4ZTIN_tw,OiEwYugeTYWqUgHsbgfpkw,0.9995126724243164,positive
menu,impressive,impressive menu,IHb-KcVYS_wZBo4ZTIN_tw,OiEwYugeTYWqUgHsbgfpkw,0.9998565912246704,positive
vegetarian,least,least vegetarian,IHb-KcVYS_wZBo4ZTIN_tw,OiEwYugeTYWqUgHsbgfpkw,0.9806861877441406,negative
experience,exceptional,exceptional experience,IHb-KcVYS_wZBo4ZTIN_tw,S2yu-uN-3rlilp2xdvdI4Q,0.9998260140419006,positive
night grub,late,late night grub,IHb-KcVYS_wZBo4ZTIN_tw,S2yu-uN-3rlilp2xdvdI4Q,0.9930946826934814,negative
beef entree,spicy,spicy beef entree,IHb-KcVYS_wZBo4ZTIN_tw,S2yu-uN-3rlilp2xdvdI4Q,0.9984676241874695,positive
food,great,great food,IHb-KcVYS_wZBo4ZTIN_tw,kasrNynln6I69iHznH8Ncw,0.9998766183853149,positive
hummus,best,best hummus,IHb-KcVYS_wZBo4ZTIN_tw,kasrNynln6I69iHznH8Ncw,0.9992538094520569,positive
value,great,great value,z7aD_vt4Y69OqqkUZpKGpw,m63GXoPhAUN1kByW0h-vLA,0.999880313873291,positive
service,prompt,prompt service,z7aD_vt4Y69OqqkUZpKGpw,m63GXoPhAUN1kByW0h-vLA,0.9980006814002991,positive
menu,decent,decent menu,z7aD_vt4Y69OqqkUZpKGpw,m63GXoPhAUN1kByW0h-vLA,0.9998481273651123,positive
menu,broader,broader menu,z7aD_vt4Y69OqqkUZpKGpw,m63GXoPhAUN1kByW0h-vLA,0.9975807666778564,positive
business,horrible,horrible business,z7aD_vt4Y69OqqkUZpKGpw,3dGQUbuS7tAZB1oo5_c4nw,0.9995954632759094,negative
salmon roll,spicy,spicy salmon roll,z7aD_vt4Y69OqqkUZpKGpw,3dGQUbuS7tAZB1oo5_c4nw,0.999482274055481,positive
review,updated,updated review,z7aD_vt4Y69OqqkUZpKGpw,N9_wJDYwki9QACSKz64wgg,0.9995335340499878,positive
review,happy,happy review,z7aD_vt4Y69OqqkUZpKGpw,N9_wJDYwki9QACSKz64wgg,0.9998742341995239,positive
weekday,empty,empty weekday,tJjXVVcw5-LdHCApK-RV3g,u5GqOB2S3MFD-QiknqXwWg,0.9995529055595398,negative
service,quick,quick service,tJjXVVcw5-LdHCApK-RV3g,u5GqOB2S3MFD-QiknqXwWg,0.9939091205596924,positive
table,few,few table,tJjXVVcw5-LdHCApK-RV3g,u5GqOB2S3MFD-QiknqXwWg,0.760955810546875,neutral
server,horrible,horrible server,tJjXVVcw5-LdHCApK-RV3g,4iwV6P9mNtbyClsNZyQYpw,0.9996923208236694,negative
pastry,lutz,lutz pastry,tJjXVVcw5-LdHCApK-RV3g,rBojNC-glG2evpD_XJlttQ,0.9955883026123047,negative
pastry,terrible,terrible pastry,tJjXVVcw5-LdHCApK-RV3g,rBojNC-glG2evpD_XJlttQ,0.9954315423965454,negative
pastry,same,same pastry,tJjXVVcw5-LdHCApK-RV3g,rBojNC-glG2evpD_XJlttQ,0.9868637323379517,negative
butter,plain,plain butter,tJjXVVcw5-LdHCApK-RV3g,rBojNC-glG2evpD_XJlttQ,0.9969810843467712,negative
sugar,old,old sugar,tJjXVVcw5-LdHCApK-RV3g,rBojNC-glG2evpD_XJlttQ,0.99488765001297,negative
sugar,dry,dry sugar,tJjXVVcw5-LdHCApK-RV3g,rBojNC-glG2evpD_XJlttQ,0.9979385733604431,negative
neighborhood spot,great,great neighborhood spot,EfSiYrSkWfGV6q0G-if6hw,ds5jjoHb98z4dB8f2LN__w,0.9998795986175537,positive
food,good,good food,EfSiYrSkWfGV6q0G-if6hw,ds5jjoHb98z4dB8f2LN__w,0.999862551689148,positive
dining space,great,great dining space,EfSiYrSkWfGV6q0G-if6hw,ds5jjoHb98z4dB8f2LN__w,0.9998722076416016,positive
dining space,outdoor,outdoor dining space,EfSiYrSkWfGV6q0G-if6hw,ds5jjoHb98z4dB8f2LN__w,0.9996572732925415,positive
neighborhood grill,true,true neighborhood grill,EfSiYrSkWfGV6q0G-if6hw,PZsRwmUWA-VZdKtMsN0alQ,0.9995630383491516,positive
worker,friendly,friendly worker,EfSiYrSkWfGV6q0G-if6hw,PZsRwmUWA-VZdKtMsN0alQ,0.999758780002594,positive
cajun fries,incredible,incredible cajun fries,EfSiYrSkWfGV6q0G-if6hw,XruM6JffNmYm5s7atPccUQ,0.9996887445449829,positive
fry,seasoned,seasoned fry,EfSiYrSkWfGV6q0G-if6hw,XruM6JffNmYm5s7atPccUQ,0.9946197271347046,positive
fry,generous,generous fry,EfSiYrSkWfGV6q0G-if6hw,XruM6JffNmYm5s7atPccUQ,0.9998499155044556,positive
size,serving,serving size,EfSiYrSkWfGV6q0G-if6hw,XruM6JffNmYm5s7atPccUQ,0.9980840682983398,positive
size,generous,generous size,EfSiYrSkWfGV6q0G-if6hw,XruM6JffNmYm5s7atPccUQ,0.9998683929443359,positive
asset,appreciated,appreciated asset,6M4TSWnaZEjne9bZQAwMHw,wFTEZwU8XhlvDHM60WE-Kg,0.9998468160629272,positive
cevapi,good,good cevapi,6M4TSWnaZEjne9bZQAwMHw,3JLgFdi582fQcsa_hxpzIw,0.9998664855957031,positive
food,undercooked,undercooked food,6M4TSWnaZEjne9bZQAwMHw,3JLgFdi582fQcsa_hxpzIw,0.9807558655738831,negative
pizza place,favorite,favorite pizza place,6M4TSWnaZEjne9bZQAwMHw,dqmZf84l8RuyfOEWbfJIyw,0.9986557960510254,positive
atmosphere,priced,priced atmosphere,6M4TSWnaZEjne9bZQAwMHw,dqmZf84l8RuyfOEWbfJIyw,0.9909679293632507,positive
atmosphere,great,great atmosphere,6M4TSWnaZEjne9bZQAwMHw,dqmZf84l8RuyfOEWbfJIyw,0.9998832941055298,positive
mix,great,great mix,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.9998639822006226,positive
staple,priced,priced staple,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.9942582845687866,positive
quality gourmet,high,high quality gourmet,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.9997310042381287,positive
stuff,local,local stuff,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.9940139651298523,positive
produce section,large,large produce section,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.9986283779144287,positive
produce section,fresh,fresh produce section,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.999714195728302,positive
produce section,reasonable,reasonable produce section,ycxeCZvIUawlUhpir29jig,RgpQ0FYUzHbJb7InQ1e60g,0.9989827275276184,positive
grocery store,small,small grocery store,ycxeCZvIUawlUhpir29jig,Hda_Y4Jw-BeL20e4Q4Ja1g,0.9830286502838135,negative
space,more,more space,ycxeCZvIUawlUhpir29jig,Hda_Y4Jw-BeL20e4Q4Ja1g,0.9984161853790283,positive
time,many,many time,ycxeCZvIUawlUhpir29jig,sEezITUzHP8THySJHOCa5w,0.9587773680686951,positive
grocery store,standard,standard grocery store,ycxeCZvIUawlUhpir29jig,sEezITUzHP8THySJHOCa5w,0.9731636047363281,negative
grocery store,small,small grocery store,ycxeCZvIUawlUhpir29jig,sEezITUzHP8THySJHOCa5w,0.9830286502838135,negative
spot,amazing,amazing spot,JS5mi7IPnfntxujiXtirHw,XGpGJd6Y3Sx2bt6ppukjkA,0.9998811483383179,positive
spot,little,little spot,JS5mi7IPnfntxujiXtirHw,XGpGJd6Y3Sx2bt6ppukjkA,0.9737970232963562,negative
family,slavic,slavic family,JS5mi7IPnfntxujiXtirHw,XGpGJd6Y3Sx2bt6ppukjkA,0.9980891346931458,positive
ambiance,cute,cute ambiance,JS5mi7IPnfntxujiXtirHw,cp2Skr4OGSmhvBUIjRJhpA,0.9998784065246582,positive
ambiance,quiet,quiet ambiance,JS5mi7IPnfntxujiXtirHw,cp2Skr4OGSmhvBUIjRJhpA,0.9994505047798157,positive
wine glass,proper,proper wine glass,JS5mi7IPnfntxujiXtirHw,cp2Skr4OGSmhvBUIjRJhpA,0.9995899796485901,positive
gem,hidden,hidden gem,JS5mi7IPnfntxujiXtirHw,e6H3ft-vitdJpJBF2b31Bw,0.9998465776443481,positive
hype,more,more hype,JS5mi7IPnfntxujiXtirHw,e6H3ft-vitdJpJBF2b31Bw,0.9991456270217896,negative
ambience,cozy,cozy ambience,vyyTRcWa5AfRKcPC9ozn5w,x00DGws3HOBCstlIgDkpvg,0.9997604489326477,positive
ambience,welcoming,welcoming ambience,vyyTRcWa5AfRKcPC9ozn5w,x00DGws3HOBCstlIgDkpvg,0.9998577833175659,positive
staff,nice,nice staff,vyyTRcWa5AfRKcPC9ozn5w,x00DGws3HOBCstlIgDkpvg,0.9998464584350586,positive
calamari,fried,fried calamari,vyyTRcWa5AfRKcPC9ozn5w,x00DGws3HOBCstlIgDkpvg,0.8084480166435242,neutral
calamari,fried,fried calamari,vyyTRcWa5AfRKcPC9ozn5w,x00DGws3HOBCstlIgDkpvg,0.8084480166435242,neutral
mushroom,stuffed,stuffed mushroom,vyyTRcWa5AfRKcPC9ozn5w,x00DGws3HOBCstlIgDkpvg,0.7288908958435059,neutral
food,good,good food,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.999862551689148,positive
service,snooty,snooty service,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.977350115776062,negative
service,combative,combative service,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.9837327599525452,positive
service,bizarre,bizarre service,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.9807571172714233,negative
choosing option,online,online choosing option,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.982937753200531,positive
pickup,curbside,curbside pickup,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.9828948974609375,negative
door,front,front door,vyyTRcWa5AfRKcPC9ozn5w,bSeuE1UPF82mFSKSzeXpZw,0.9900932908058167,positive
food,great,great food,vyyTRcWa5AfRKcPC9ozn5w,NUsQiQxPNjbsYeCIaumrfg,0.9998766183853149,positive
rib ravioli,short,short rib ravioli,vyyTRcWa5AfRKcPC9ozn5w,NUsQiQxPNjbsYeCIaumrfg,0.9633072018623352,negative
food,good,good food,ToVDS0YPKcK1Y8Ww3r7ccA,d6FWAyljaS4vmjfWZQA1Aw,0.999862551689148,positive
service,inexpensive,inexpensive service,ToVDS0YPKcK1Y8Ww3r7ccA,d6FWAyljaS4vmjfWZQA1Aw,0.994191586971283,positive
service,amicable,amicable service,ToVDS0YPKcK1Y8Ww3r7ccA,fdOBtOBBjpcXBnjYUDC0tA,0.9998476505279541,positive
service,best,best service,ToVDS0YPKcK1Y8Ww3r7ccA,fdOBtOBBjpcXBnjYUDC0tA,0.999809205532074,positive
portion,nice,nice portion,ToVDS0YPKcK1Y8Ww3r7ccA,fdOBtOBBjpcXBnjYUDC0tA,0.9998266100883484,positive
crowd,big,big crowd,ToVDS0YPKcK1Y8Ww3r7ccA,fdOBtOBBjpcXBnjYUDC0tA,0.9996618032455444,positive
portion,big,big portion,ToVDS0YPKcK1Y8Ww3r7ccA,gpQMQ_49GbEYrFoZ5vkDPQ,0.9937635064125061,positive
seating,spacious,spacious seating,ToVDS0YPKcK1Y8Ww3r7ccA,gpQMQ_49GbEYrFoZ5vkDPQ,0.9998371601104736,positive
decor,casual,casual decor,ToVDS0YPKcK1Y8Ww3r7ccA,gpQMQ_49GbEYrFoZ5vkDPQ,0.999298095703125,positive
family restaurant,great,great family restaurant,ToVDS0YPKcK1Y8Ww3r7ccA,gpQMQ_49GbEYrFoZ5vkDPQ,0.9998499155044556,positive
service,friendly,friendly service,ToVDS0YPKcK1Y8Ww3r7ccA,gpQMQ_49GbEYrFoZ5vkDPQ,0.9998258948326111,positive
delivery,fast,fast delivery,fE_gxgeU4z8oDjQ-V8YJtg,yMmiCM2S3jI_zus6jrv8hA,0.9996138215065002,positive
service,good,good service,fE_gxgeU4z8oDjQ-V8YJtg,yMmiCM2S3jI_zus6jrv8hA,0.9998499155044556,positive
service,slow,slow service,fE_gxgeU4z8oDjQ-V8YJtg,E1K-Sc-bLh4lBtn2befBwA,0.9997194409370422,negative
crust,different,different crust,fE_gxgeU4z8oDjQ-V8YJtg,QsrFKdzFl-FZxAQKRh2PlA,0.8848363757133484,neutral
crust,thick,thick crust,fE_gxgeU4z8oDjQ-V8YJtg,QsrFKdzFl-FZxAQKRh2PlA,0.9691599011421204,negative
pizza,amazing,amazing pizza,fE_gxgeU4z8oDjQ-V8YJtg,QsrFKdzFl-FZxAQKRh2PlA,0.9998694658279419,positive
pizza,full,full pizza,fE_gxgeU4z8oDjQ-V8YJtg,QsrFKdzFl-FZxAQKRh2PlA,0.9958361387252808,positive
food,great,great food,s6pxtDUS1iF9DxEc4SX7LQ,z8xO9rEf2n6GXrftdt0hYQ,0.9998766183853149,positive
people,nice,nice people,s6pxtDUS1iF9DxEc4SX7LQ,z8xO9rEf2n6GXrftdt0hYQ,0.9998487234115601,positive
employee,kind,kind employee,s6pxtDUS1iF9DxEc4SX7LQ,Z0s7flYQPF4Aba8aSyO2uA,0.999562680721283,positive
bagel sandwich,best,best bagel sandwich,s6pxtDUS1iF9DxEc4SX7LQ,Z0s7flYQPF4Aba8aSyO2uA,0.9988786578178406,positive
neighborhood spot,good,good neighborhood spot,s6pxtDUS1iF9DxEc4SX7LQ,em6RAtgzKwZWs_S8olifOA,0.9998714923858643,positive
staff,friendly,friendly staff,s6pxtDUS1iF9DxEc4SX7LQ,em6RAtgzKwZWs_S8olifOA,0.999846339225769,positive
bagel,consistent,consistent bagel,s6pxtDUS1iF9DxEc4SX7LQ,em6RAtgzKwZWs_S8olifOA,0.9998384714126587,positive
drip coffee,tasty,tasty drip coffee,s6pxtDUS1iF9DxEc4SX7LQ,em6RAtgzKwZWs_S8olifOA,0.9997894167900085,positive
place,authentic,authentic place,MUmOoa2Zg2B2qBq1VHTNaA,P4e4RUX9oZ6cF5zjDyXd4Q,0.9998595714569092,positive
restaurant,wall,wall restaurant,MUmOoa2Zg2B2qBq1VHTNaA,P4e4RUX9oZ6cF5zjDyXd4Q,0.9895679354667664,positive
restaurant,korean,korean restaurant,MUmOoa2Zg2B2qBq1VHTNaA,P4e4RUX9oZ6cF5zjDyXd4Q,0.9957700371742249,positive
food,best,best food,MUmOoa2Zg2B2qBq1VHTNaA,P4e4RUX9oZ6cF5zjDyXd4Q,0.9998595714569092,positive
homestyle taste,very,very homestyle taste,MUmOoa2Zg2B2qBq1VHTNaA,gnQBzmowxbV-_R0DGEEG9A,0.9983249306678772,positive
meal,cooked,cooked meal,MUmOoa2Zg2B2qBq1VHTNaA,gnQBzmowxbV-_R0DGEEG9A,0.9995952248573303,positive
pancake appetizer,small,small pancake appetizer,MUmOoa2Zg2B2qBq1VHTNaA,gnQBzmowxbV-_R0DGEEG9A,0.9487417936325073,positive
pancake appetizer,favorite,favorite pancake appetizer,MUmOoa2Zg2B2qBq1VHTNaA,gnQBzmowxbV-_R0DGEEG9A,0.9986812472343445,positive
food,delicious,delicious food,MUmOoa2Zg2B2qBq1VHTNaA,Fc8J5yNRpKbILoVYZXcnaQ,0.9998754262924194,positive
picture,full,full picture,MUmOoa2Zg2B2qBq1VHTNaA,Fc8J5yNRpKbILoVYZXcnaQ,0.9994264841079712,positive
place,great,great place,MUmOoa2Zg2B2qBq1VHTNaA,Fc8J5yNRpKbILoVYZXcnaQ,0.9998757839202881,positive
restaurant,amazing,amazing restaurant,bisRsdEh-VlV0RFoe__XiQ,WbGnaltZ1MeIOkOF2yiTfA,0.9998698234558105,positive
sushi,warm,warm sushi,bisRsdEh-VlV0RFoe__XiQ,WbGnaltZ1MeIOkOF2yiTfA,0.9998319149017334,positive
sushi,good,good sushi,bisRsdEh-VlV0RFoe__XiQ,WbGnaltZ1MeIOkOF2yiTfA,0.9998500347137451,positive
flavor,overall,overall flavor,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.9998418092727661,positive
flavor,amazing,amazing flavor,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.9998842477798462,positive
ramen place,few,few ramen place,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.9150444865226746,negative
meal,entire,entire meal,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.998227059841156,positive
atmosphere,great,great atmosphere,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.9998832941055298,positive
restaurant,great,great restaurant,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.9998558759689331,positive
restaurant,small,small restaurant,bisRsdEh-VlV0RFoe__XiQ,ON7ITDyYm9w_vfoydC_lNg,0.9097221493721008,positive
ramen,not good,not good ramen,bisRsdEh-VlV0RFoe__XiQ,bhph2_ubtfn4rT_eWD88EA,0.9997746348381042,negative
miso,spicy,spicy miso,bisRsdEh-VlV0RFoe__XiQ,bhph2_ubtfn4rT_eWD88EA,0.9943881630897522,positive
miso,garlic,garlic miso,bisRsdEh-VlV0RFoe__XiQ,bhph2_ubtfn4rT_eWD88EA,0.9938902854919434,negative
broth,decent,decent broth,bisRsdEh-VlV0RFoe__XiQ,bhph2_ubtfn4rT_eWD88EA,0.9998045563697815,positive
food,glorious,glorious food,LlBuAYOAbdofrPzXn21W-g,DxHmu6kWlJT1Mjp0d5o21A,0.9998877048492432,positive
food,vegan,vegan food,LlBuAYOAbdofrPzXn21W-g,DxHmu6kWlJT1Mjp0d5o21A,0.9951310157775879,positive
while,little,little while,LlBuAYOAbdofrPzXn21W-g,TGplc9lYrb1LBmxdXxTo2A,0.9687703847885132,negative
thing,wrong,wrong thing,LlBuAYOAbdofrPzXn21W-g,TRR9eoG1AYUuwcl0_q0RNg,0.9995115995407104,negative
brunch burger,weird,weird brunch burger,LlBuAYOAbdofrPzXn21W-g,TRR9eoG1AYUuwcl0_q0RNg,0.9945911169052124,negative
time,first,first time,y877dwNZWvVbmHbmLMR8OA,DXFM2uJ77v02whqj_9vGaw,0.9996090531349182,positive
restaurant,colombian,colombian restaurant,y877dwNZWvVbmHbmLMR8OA,DXFM2uJ77v02whqj_9vGaw,0.9839534759521484,positive
place,fun,fun place,y877dwNZWvVbmHbmLMR8OA,EwcWccGNCTPSTPIFGaeCjQ,0.9998688697814941,positive
final,copa,copa final,y877dwNZWvVbmHbmLMR8OA,EwcWccGNCTPSTPIFGaeCjQ,0.9914097189903259,positive
energy,great,great energy,y877dwNZWvVbmHbmLMR8OA,EwcWccGNCTPSTPIFGaeCjQ,0.9998849630355835,positive
music,great,great music,y877dwNZWvVbmHbmLMR8OA,EwcWccGNCTPSTPIFGaeCjQ,0.9998551607131958,positive
taste,same,same taste,ZM5FEk492JPfUKFWqOZirA,Q23VCo9MSPlCqzP9cKWPNg,0.9676449298858643,negative
school,high,high school,ZM5FEk492JPfUKFWqOZirA,Q23VCo9MSPlCqzP9cKWPNg,0.9865598678588867,positive
guy,nice,nice guy,ZM5FEk492JPfUKFWqOZirA,Q23VCo9MSPlCqzP9cKWPNg,0.9997292160987854,positive
takeout,solid,solid takeout,ZM5FEk492JPfUKFWqOZirA,Mj3fKHcLuE24Uqr2mm_L4g,0.9998574256896973,positive
takeout,chinese,chinese takeout,ZM5FEk492JPfUKFWqOZirA,Mj3fKHcLuE24Uqr2mm_L4g,0.9994868040084839,positive
time,last,last time,ZM5FEk492JPfUKFWqOZirA,Mj3fKHcLuE24Uqr2mm_L4g,0.9711441397666931,positive
restaurant,chinese,chinese restaurant,ZM5FEk492JPfUKFWqOZirA,cq0QWQV4poFSXBgaasZqyg,0.9961839318275452,positive
business,few,few business,ZM5FEk492JPfUKFWqOZirA,cq0QWQV4poFSXBgaasZqyg,0.9022632241249084,negative
option,solid,solid option,68Rezfdylfccq3B6Xn3JKg,9EgIMIxDjJdUAZ9VMGTeTA,0.9998617172241211,positive
food,delicious,delicious food,68Rezfdylfccq3B6Xn3JKg,9EgIMIxDjJdUAZ9VMGTeTA,0.9998754262924194,positive
rice,good,good rice,68Rezfdylfccq3B6Xn3JKg,9EgIMIxDjJdUAZ9VMGTeTA,0.999823272228241,positive
wing,spicy,spicy wing,68Rezfdylfccq3B6Xn3JKg,B5X4m26cLNz3L7hY7EXIfQ,0.999503493309021,positive
